Facility Name,City,County,State,ZIP,Latitude,Longitude,Industry Sector,Carcinogen,Stack Air,Water,Underground,On-Site Release Total
VALERO REFINING-TEXAS LP,TEXAS CITY,GALVESTON,TX,77590,29.369167,-94.911111,Petroleum,YES,10.0,0.0,0.0,390.0
HEUBACH LTD,FAIRLESS HILLS,BUCKS,PA,19030,40.18575,-74.79063,Chemicals,YES,0.0,0.0,0.0,0.0
BASF CORP - HANNIBAL SITE,PALMYRA,MARION,MO,63461,39.834118,-91.436791,Chemicals,NO,3490.0,5.0,0.0,3646.0
NALCO CO,GARYVILLE,ST. JOHN THE BAPTIST PARISH,LA,70051,30.048591,-90.630941,Chemicals,NO,0.4,0.0,0.0,15.4
VEOLIA  - RED LION PLANT,NEW CASTLE,NEW CASTLE,DE,19720,39.59812,-75.63718,Chemicals,YES,0.03,0.0,0.0,0.03
INEOS USA LLC - CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,77511,29.413774,-95.263726,Chemicals,NO,1621.0,0.0,0.0,4258.0
BLUE CUBE OPERATIONS LLC - PLAQUEMINE SITE,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.313897,-91.240605,Chemicals,YES,2439.0,0.0,0.0,6664.0
EXXONMOBIL CHEMICAL CO BAYTOWN OLEFINS PLANT (PART),BAYTOWN,HARRIS,TX,77520,29.73934,-95.022404,Chemicals,NO,27.0,0.0,0.0,27.0
DUBOIS CHEMICALS INC. - NAMPA ID,NAMPA,CANYON,ID,83687,43.601317,-116.549572,Chemicals,NO,0.0,0.0,0.0,0.0
PLZ CORP.,BRIDGEVIEW,COOK,IL,60455,41.739,-87.8106,Chemicals,NO,4.0,0.0,0.0,9.0
FLYERS ENERGY #3001,SPARKS,WASHOE,NV,89431,39.5295,-119.74339,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
ERGON ASPHALT PARTNERS LP. - NEWPORT NEWS VA,NEWPORT NEWS,NEWPORT NEWS (CITY),VA,23607,36.9698,-76.41731,Petroleum,YES,0.0,0.0,0.0,0.0
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,BENICIA,SOLANO,CA,94510,38.07167,-122.13975,Petroleum,NO,0.0,240000.0,0.0,240000.0
FORT KNOX MINE,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99712,64.99953,-147.358107,Metal Mining,YES,17.0,0.0,0.0,17.0
LAVELLE INDUSTRIES INC.,BURLINGTON,RACINE,WI,53105,42.66516,-88.28524,Plastics and Rubber,NO,1.0,0.0,0.0,1.0
SHERWIN-WILLIAMS CO,ROCKFORD,WINNEBAGO,IL,61104,42.25472,-89.0965,Chemicals,NO,2.0,0.0,0.0,2.0
CITGO PETROLEUM CORP,BALTIMORE,BALTIMORE (CITY),MD,21226,39.22951,-76.56897,Petroleum Bulk Terminals,NO,303.0,0.0,0.0,448.0
PLAZE INC,SAINT CLAIR,FRANKLIN,MO,63077,38.36014,-90.98996,Chemicals,NO,0.0,0.0,0.0,11.0
CORECHEM INC.,KNOXVILLE,KNOX,TN,37918,36.032309,-83.894905,Chemical Wholesalers,NO,0.0,0.0,0.0,5.0
SHINTECH PLAQUEMINE PLANT,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.2594,-91.1737,Chemicals,YES,0.0,2391.08,0.0,2391.08
AKWEL CADILLAC USA INC.,CADILLAC,WEXFORD,MI,49601,44.26082,-85.416615,Plastics and Rubber,NO,694.0,0.0,0.0,2117.0
MEGLOBAL OYSTER CREEK,FREEPORT,BRAZORIA,TX,77541,28.980228,-95.333659,Chemicals,NO,0.11,0.0,0.0,89.68
SHERWIN-WILLIAMS CO,BIRMINGHAM,JEFFERSON,AL,35215,33.65842,-86.71513,Chemicals,YES,693.0,0.0,0.0,867.0
CJB INDUSTRIES INC CS PLANT,VALDOSTA,LOWNDES,GA,31601,30.84452,-83.25292,Chemicals,NO,0.0,0.0,0.0,0.0
UNIVAR SOLUTIONS USA,TWINSBURG,SUMMIT,OH,44087,41.294453,-81.465548,Chemical Wholesalers,NO,10.0,0.0,0.0,1257.0
ASPHALT MATERIALS INC,WEST JORDAN,SALT LAKE,UT,84088,40.60639,-111.92528,Petroleum,YES,2.0,0.0,0.0,2.0
ELITE ADVANCED POLYMERS INC,RIPLEY,TIPPAH,MS,38663,34.78116,-88.91041,Plastics and Rubber,NO,4.08,0.0,0.0,4.08
LYONDELLBASELL ACETYLS LLC,LA PORTE,HARRIS,TX,77571,29.712222,-95.066667,Chemicals,NO,0.4,0.0,0.0,2600.4
SASHCO INC.,THORNTON,ADAMS,CO,80023,39.95508,-104.98191,Chemicals,NO,0.0,0.0,0.0,6.0
EXXONMOBIL OIL BEAUMONT REFINERY (PART),BEAUMONT,JEFFERSON,TX,77701,30.065833,-94.071388,Petroleum,NO,10.0,0.82,0.0,110.82
OXY PERMIAN - WASSON CO2 REMOVAL PLANT,DENVER CITY,YOAKUM,TX,79323,32.99825,-102.81518,Natural Gas Processing,YES,21.0,0.0,0.0,472.513
MENZIES AVIATION FUELING OPERATIONS WASH DULLES INTERNATIONA,STERLING,LOUDOUN,VA,20166,38.960556,-77.446388,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,81.0
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,RODEO,CONTRA COSTA,CA,94572,38.0436,-122.2532,Petroleum,YES,10.0,0.0,0.0,27.0
NEVADA GOLD MINES LLC- LONG CANYON MINE,OASIS,ELKO,NV,89835,41.03474,-114.48304,Metal Mining,NO,0.0,0.0,0.0,0.0
MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,ROBINSON,CRAWFORD,IL,62454,39.002146,-87.725378,Petroleum,NO,2777.0,0.0,0.0,6387.0
3M CO - SPRINGFIELD,SPRINGFIELD,GREENE,MO,65802,37.21287,-93.2272,Chemicals,NO,2661.0,0.0,0.0,3030.0
BLUE FLINT ETHANOL,UNDERWOOD,MCLEAN,ND,58576,47.45845,-101.15156,Chemicals,NO,180.0,0.0,0.0,222.0
SHELL CATALYST & TECHNOLOGIES,PORT ALLEN,WEST BATON ROUGE PARISH,LA,70767,30.4943,-91.21708,Chemicals,NO,199.0,0.0,0.0,4370.0
CITGO PETROLEUM CORP,SULPHUR,CALCASIEU PARISH,LA,70665,30.18149,-93.324051,Petroleum,NO,4086.0,674.0,0.0,8621.0
MPLX TERMINALS LLC - FT LAUDERDALE EISENHOWER,FT LAUDERDALE,BROWARD,FL,33316,26.097956,-80.126022,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
GIRARD INDUSTRIES,HOUSTON,HARRIS,TX,77041,29.86915,-95.6084,Plastics and Rubber,NO,0.0,0.0,0.0,0.0
SHELL CATALYSTS & TECHNOLOGIES - PITTSBURG,PITTSBURG,CONTRA COSTA,CA,94565,38.028333,-121.943056,Chemicals,YES,154.19,18.78,0.0,174.19
BAERLOCHER USA,DOVER,TUSCARAWAS,OH,44622,40.53189,-81.49323,Chemicals,NO,0.0,0.0,0.0,0.0
FXI INC. - AUBURN,AUBURN,DEKALB,IN,46706,41.34698,-85.0622,Plastics and Rubber,YES,161.35,0.0,0.0,169.84
WACKER CHEMICAL CORP POLYMERS DIV,CALVERT CITY,MARSHALL,KY,42029,37.044796,-88.349313,Chemicals,NO,84.117,0.0,0.0,2696.129
IROQUOIS ROCK PRODUCTS/ HENRIETTA DRUM,ROCHESTER,MONROE,NY,14623,43.09026,-77.59993,Petroleum,YES,0.035,0.0,0.0,0.443
LANCASTER GAS PROCESSING PLANT,FORT LUPTON,WELD,CO,80621,40.14548,-104.74839,Natural Gas Processing,NO,31.0,0.0,0.0,286.0
MFG CHEMICAL INC,DALTON,WHITFIELD,GA,30720,34.80342,-85.00018,Chemicals,NO,27.0,0.0,0.0,123.0
NALCO CO - CARSON,LONG BEACH,LOS ANGELES,CA,90810,33.83922,-118.23044,Chemicals,YES,0.003,0.0,0.0,2.603
MARTIN OPERATING PTNR-GALVESTON,GALVESTON,GALVESTON,TX,77554,29.32483,-94.7872,Petroleum Bulk Terminals,YES,0.21,0.0,0.0,0.93
UNITED METRO ENERGY CORP.,BROOKLYN,KINGS,NY,11222,40.73385,-73.943,Petroleum Bulk Terminals,NO,252.6,0.06,0.0,277.76
PHILLIPS 66 CO EAST ST LOUIS TERMINAL,CAHOKIA,ST. CLAIR,IL,62206,38.57764,-90.189398,Petroleum Bulk Terminals,NO,0.0,0.0,0.0,0.0
VALERO REFINING - TEXAS L.P. HOUSTON REFINERY,HOUSTON,HARRIS,TX,77012,29.722274,-95.254401,Petroleum,NO,636.0,0.0,0.0,636.0
BASF CORP - VIDALIA WORKS,VIDALIA,CONCORDIA PARISH,LA,71373,31.550959,-91.447034,Chemicals,NO,0.0,0.0,0.0,0.0
MIDWAY GAS PLANT,CRANE,CRANE,TX,79731,31.499865,-102.641279,Natural Gas Processing,NO,27.0,0.0,0.0,627.0
ROGGEN PLANT,ROGGEN,WELD,CO,80652,40.117556,-104.387444,Natural Gas Processing,YES,1200.0,0.0,0.0,1215.0
CRESCENT MARKETING (DBA CRESCENT MANUFACTURING),NORTH COLLINS,ERIE,NY,14111,42.60125,-78.93605,Chemicals,NO,169.0,0.0,0.0,188.0
STERLING SPECIALTY CHEMICALS LLC,SAND SPRINGS,TULSA,OK,74063,36.129986,-96.099027,Chemicals,NO,270.0,0.0,0.0,922.0
EMCO CHEMICAL DISTRIBUTORS INC,PLEASANT PRAIRIE,KENOSHA,WI,53158,42.53286,-87.909111,Chemicals,NO,250.0,0.0,0.0,500.0
BARTON SOLVENTS INC DES MOINES,DES MOINES,POLK,IA,50313,41.645871,-93.587192,Chemical Wholesalers,NO,135.22,0.0,0.0,185.14
CERTAINTEED CORP,WILLIAMSPORT,WASHINGTON,MD,21795,39.59275,-77.8067,Plastics and Rubber,NO,5.0,0.0,0.0,5.0
AUSTIN POWDER CO,MC ARTHUR,VINTON,OH,45651,39.260361,-82.428116,Chemicals,NO,5000.0,0.0,0.0,5000.0
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,NO,1222.0,5.0,0.0,2958.0
SUPERIOR INDUSTRIAL SOLUTIONS INC.,LOUISVILLE,JEFFERSON,KY,40216,38.201389,-85.861944,Chemical Wholesalers,NO,0.0,0.0,0.0,0.0
HELENA INDUSTRIES LLC,WEST HELENA,PHILLIPS,AR,72390,34.551861,-90.656917,Chemicals,NO,0.0,0.0,0.0,0.0
ADDIS CARBON BLACK PLANT,ADDIS,WEST BATON ROUGE PARISH,LA,70710,30.3288,-91.2792,Chemicals,NO,0.0,0.0,0.0,0.0
HONEYWELL INTERNATIONAL INC GEISMAR PLANT,CARVILLE,ASCENSION PARISH,LA,70721,30.2219,-91.0515,Chemicals,YES,3.397,8.556,0.0,26.865
ALBAUGH INC.,SAINT JOSEPH,BUCHANAN,MO,64504,39.72205,-94.87059,Chemicals,YES,12.0,0.0,0.0,15.0
CORE MOLDING TECHNOLOGIES,GAFFNEY,CHEROKEE,SC,29340,35.10554,-81.60102,Plastics and Rubber,YES,0.0,0.0,0.0,25098.6
SOLVAY USA INC,LONG BEACH,LOS ANGELES,CA,90810,33.843611,-118.216389,Chemicals,NO,6.0,0.0,0.0,6.0
MATERION NATURAL RESOURCES INC MILL,DELTA,MILLARD,UT,84624,39.46657,-112.438488,Metal Mining,NO,1.0,0.0,0.0,58001.0
AIR PRODUCTS & CHEMICALS INC/DETROIT HYDROGEN FACILITY,DETROIT,WAYNE,MI,48217,42.28689,-83.15642,Chemicals,NO,0.0,0.0,0.0,45.5
MEXICHEM SPECIALTY RESINS INC,PEDRICKTOWN,SALEM,NJ,8067,39.766944,-75.421361,Chemicals,YES,14674.0,15.0,0.0,18418.0
CONTINENTAL CARBON CO SUNRAY,SUNRAY,MOORE,TX,79086,35.980941,-101.891253,Chemicals,NO,2474.0,0.0,0.0,2474.0
GALENA PARK TERMINAL CHEVRON USA INC,GALENA PARK,HARRIS,TX,77547,29.744547,-95.209697,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
DOW SABINE RIVER OPERATIONS,ORANGE,ORANGE,TX,77630,30.054796,-93.753863,Chemicals,YES,17.0,0.0,0.0,18.0
COASTAL CHEMICAL CO. LLC,ARTESIA,EDDY,NM,88210,32.78011,-104.39619,Chemical Wholesalers,NO,0.0,0.0,0.0,10.0
LANXESS CORP,LITTLE ROCK,PULASKI,AR,72209,34.696305,-92.314772,Plastics and Rubber,NO,0.0,3.04,0.0,3.04
MARATHON MANDAN REFINERY,MANDAN,MORTON,ND,58554,46.8441,-100.8855,Petroleum,NO,40.0,120.0,0.0,2260.0
ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,HAHNVILLE,ST. CHARLES PARISH,LA,70057,29.9829,-90.4437,Chemicals,NO,20210.0,12534.0,0.0,37924.0
SETCO INC,IDABEL,MCCURTAIN,OK,74745,33.883782,-94.84369,Plastics and Rubber,YES,0.0,0.0,0.0,0.0
INEOS STYROLUTION AMERICA LLC,TEXAS CITY,GALVESTON,TX,77590,29.377497,-94.902448,Chemicals,NO,0.0,0.0,0.0,0.0
WATTENBERG GAS PLANT/ ANADARKO DJ GAS PROCESSING LLC,AURORA,ADAMS,CO,80019,39.747503,-104.678331,Natural Gas Processing,NO,81.0,0.0,0.0,86.26
ERGON ASPHALT & EMULSIONS INC. - EL DORADO,EL DORADO,BUTLER,KS,67042,37.810133,-96.834765,Petroleum,YES,0.0,0.0,0.0,0.0
AVERY DENNISON,NILES,COOK,IL,60714,42.017889,-87.788525,Plastics and Rubber,YES,0.0,0.0,0.0,2.0
CELANESE ACETATE LLC - CELCO PLANT,NARROWS,GILES,VA,24124,37.3451,-80.76293,Chemicals,NO,2242.0,0.0,0.0,113726.0
SRG GLOBAL TRIM LLC,EVANSVILLE,VANDERBURGH,IN,47715,37.9835,-87.50024,Plastics and Rubber,NO,16.0,0.0,0.0,17.0
JAYHAWK FINE CHEMICALS CORP,GALENA,CHEROKEE,KS,66739,37.1172,-94.6765,Chemicals,NO,0.0,0.0,0.0,0.0
RESINALL CORP,SEVERN,NORTHAMPTON,NC,27877,36.51851,-77.1875,Chemicals,YES,0.0,0.0,0.0,0.0
ETHOX CHEMICALS LLC,GREENVILLE,GREENVILLE,SC,29605,34.734471,-82.375617,Chemicals,NO,0.0,0.0,0.0,0.0
SHELL NEW HAVEN TERMINAL,NEW HAVEN,NEW HAVEN,CT,6512,41.290439,-72.900798,Petroleum Bulk Terminals,NO,1204.0,0.0,0.0,1370.0
ALLNEX USA INC NORTH AUGUSTA FACILITY,NORTH AUGUSTA,AIKEN,SC,29842,33.48044,-81.92247,Chemicals,NO,0.0,0.0,0.0,0.0
BASF CORP,MONACA,BEAVER,PA,15061,40.660554,-80.347521,Chemicals,NO,8.0,0.0,0.0,66.0
CHIEF ETHANOL FUELS INC,HASTINGS,ADAMS,NE,68901,40.585,-98.318889,Chemicals,YES,0.0,0.0,0.0,0.0
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,BENICIA,SOLANO,CA,94510,38.07167,-122.13975,Petroleum,NO,1700.0,0.0,0.0,3800.0
GMR TECHNOLOGY INC.,ASHTABULA,ASHTABULA,OH,44004,41.86342,-80.7669,Plastics and Rubber,YES,1500.0,0.0,0.0,1892.0
BENJAMIN MOORE & CO-MILFORD,MILFORD,WORCESTER,MA,1757,42.14703,-71.51707,Chemicals,YES,10.46,0.0,0.0,13.52
ASCEND PERFORMANCE MATERIALS-CHOCOLATE BAYOU PLANT,ALVIN,BRAZORIA,TX,775110000,29.231225,-95.196088,Chemicals,YES,26047.0,0.0,0.0,3883584.0
POET BIOREFINING-NORTH MANCHESTER LLC,NORTH MANCHESTER,WABASH,IN,46962,40.9461,-85.7834,Chemicals,YES,9900.0,0.0,0.0,9929.0
3M CHEMICAL OPERATIONS' CORDOVA FACILITY,CORDOVA,ROCK ISLAND,IL,61242,41.755,-90.284167,Chemicals,YES,0.0,0.0,0.0,8.0
ENTEGRIS INC,BURNET,BURNET,TX,78611,30.74857,-98.2365,Chemicals,NO,250.0,0.0,0.0,1000.0
EES COKE BATTERY LLC,RIVER ROUGE,WAYNE,MI,48218,42.283105,-83.113962,Petroleum,YES,0.0,0.0,0.0,0.0
GOWAN MILLING LLC,YUMA,YUMA,AZ,85365,32.714974,-114.42382,Chemicals,NO,0.0,0.0,0.0,0.0
MPLX TERMINALS LLC - HAMMOND IN TERMINAL,HAMMOND,LAKE,IN,46327,41.63775,-87.500472,Petroleum Bulk Terminals,YES,770.0,0.0,0.0,862.0
M-I LLC,BROUSSARD,LAFAYETTE PARISH,LA,70518,30.11319,-91.94324,Chemicals,YES,50.0,0.0,0.0,75.0
VALERO REFINING-TEXAS LP CORPUS CHRISTI WEST PLANT,CORPUS CHRISTI,NUECES,TX,78407,27.81775,-97.482552,Petroleum,YES,8188.0,2.95,0.0,11192.746
UNIVAR SOLUTIONS USA INC TAMPA FACILITY,TAMPA,HILLSBOROUGH,FL,33619,27.887962,-82.394622,Chemical Wholesalers,NO,542.768,0.0,0.0,542.768
PHILLIPS 66 SPOKANE-PARKWATER TERMINAL,SPOKANE,SPOKANE,WA,99212,47.66991,-117.317119,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
ACTION PETROLEUM CO LTD,PRESTONSBURG,FLOYD,KY,41653,37.671238,-82.78191,Petroleum Bulk Terminals,YES,0.0,0.0,0.0,0.0
CHEMOURS WASHINGTON WORKS,WASHINGTON,WOOD,WV,26181,39.271944,-81.661667,Chemicals,NO,3200.0,0.0,0.0,3211.0
SOLVCHEM INC. - PEARLAND FACILITY,PEARLAND,BRAZORIA,TX,77581,29.57343,-95.29587,Chemical Wholesalers,NO,107.434,0.0,0.0,107.434
WESTLAKE VINYLS INC,CALVERT CITY,MARSHALL,KY,42029,37.051111,-88.334167,Chemicals,YES,0.0,237.32,0.0,237.32
SABIC INNOVATIVE PLASTICS US LLC,OTTAWA,LASALLE,IL,61350,41.334533,-88.755775,Chemicals,NO,4923.0,3.0,0.0,5038.0
LANXESS - CENTRAL,EL DORADO,UNION,AR,71730,33.1831,-92.7069,Chemicals,NO,11.0,0.0,0.0,11.0
BEARKAT CRYOGENIC PLANT,GARDEN CITY,GLASSCOCK,TX,79739,31.957429,-101.490507,Natural Gas Processing,NO,12.0,0.0,0.0,17.0
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum,NO,46000.0,0.0,0.0,46450.0
THE GOODYEAR TIRE & RUBBER CO,CLARKSDALE,COAHOMA,MS,38614,34.206683,-90.548625,Plastics and Rubber,NO,86.0,185.0,0.0,280.0
TOTALENERGIES PETROCHEMICALS & REFINING USA INC-PORT ARTHUR,PORT ARTHUR,JEFFERSON,TX,77642,29.957935,-93.897484,Petroleum,NO,210.0,0.0,0.0,544.26
SI GROUP INC,ORANGEBURG,ORANGEBURG,SC,29115,33.472222,-80.873611,Chemicals,NO,1036.0,0.0,0.0,1060.0
SCISSORTAIL ENGRY L/PADEN PLT,PADEN,OKFUSKEE,OK,74860,35.55551,-96.54816,Natural Gas Processing,NO,24.0,0.0,0.0,764.0
COLORITE POLYMERS,RIDGEFIELD,BERGEN,NJ,7657,40.825431,-74.0126,Chemicals,NO,0.0,0.0,0.0,0.0
POET BIOREFINING COON RAPIDS LLC,COON RAPIDS,GUTHRIE,IA,50058,41.860188,-94.63211,Chemicals,NO,1100.0,0.0,0.0,1100.0
BVPV STYRENICS LLC,MONACA,BEAVER,PA,15061,40.655278,-80.356389,Plastics and Rubber,YES,12080.65,19.01,0.0,16698.82
UNIVAR USA INC. ROMULUS BRANCH,ROMULUS,WAYNE,MI,48174,42.2068,-83.40451,Chemical Wholesalers,YES,10.144,0.0,0.0,26.066
DOW CHEMICAL CO FREEPORT FACILITY,FREEPORT,BRAZORIA,TX,775413257,28.980147,-95.342272,Chemicals,YES,0.0,0.0,0.0,0.0
VALERO REFINING - NEW ORLEANS LLC,NORCO,ST. CHARLES PARISH,LA,70079,29.985278,-90.392778,Petroleum,NO,221.0,0.0,0.0,221.0
KOBO PRODUCTS INC.,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,40.56321,-74.422196,Chemicals,NO,0.0,0.0,0.0,0.0
BUCKEYE INTERNATIONAL INC.,MARYLAND HEIGHTS,ST LOUIS,MO,63043,38.71039,-90.422015,Chemicals,NO,0.0,0.0,0.0,0.0
BIG RIVER UNITED ENERGY LLC,DYERSVILLE,DELAWARE,IA,52040,42.4872,-91.1633,Chemicals,NO,0.0,0.0,0.0,0.0
FLINT HILLS RESOURCES CORPUS CHRISTI LLC - EAST PLANT,CORPUS CHRISTI,NUECES,TX,78407,27.801778,-97.423972,Petroleum,NO,0.0,0.0,0.0,75.0
BURKE INDUSTRIES INC,SAN JOSE,SANTA CLARA,CA,95112,37.30804,-121.85421,Plastics and Rubber,NO,0.0,8.0,0.0,13.0
HOPETON,DACOMA,WOODS,OK,73731,36.681378,-98.639231,Natural Gas Processing,YES,72.0,0.0,0.0,109.0
ST CHARLES OPERATIONS (TAFT/STAR) UNION CARBIDE CORP,HAHNVILLE,ST. CHARLES PARISH,LA,70057,29.9829,-90.4437,Chemicals,NO,570.0,345.0,0.0,916.0
ALEXANDER CHEMICAL CORP,LAPORTE,LAPORTE,IN,46350,41.508421,-86.671524,Chemical Wholesalers,NO,14.52,0.0,0.0,367.42
STATELINE COMPLEX,WILLISTON,WILLIAMS,ND,58801,48.22687,-103.94446,Natural Gas Processing,YES,6.0,0.0,0.0,14.0
THARALDSON ETHANOL PLANT I LLC,CASSELTON,CASS,ND,58012,46.90411,-97.26349,Chemicals,YES,0.0,0.0,0.0,0.0
SARATOGA RP EAST LLC - ALBANY TERMINAL,ALBANY,DOUGHERTY,GA,31707,31.55004,-84.198739,Petroleum Bulk Terminals,NO,19.93,0.0,0.0,26.39
PREMOLD CORP,OCONOMOWOC,WAUKESHA,WI,53066,43.123611,-88.531362,Plastics and Rubber,YES,0.0,0.0,0.0,12.0
CELANESE EMULSIONS ENOREE PLANT,ENOREE,SPARTANBURG,SC,29335,34.677171,-81.978869,Chemicals,NO,42000.0,0.0,0.0,44900.0
WEYLCHEM US INC.,ELGIN,KERSHAW,SC,29045,34.136389,-80.764722,Chemicals,NO,539.0,0.0,0.0,539.0
WORTHEN INDUSTRIES INC UPACO DIV,NASHUA,HILLSBOROUGH,NH,3060,42.710417,-71.438582,Chemicals,YES,37.0,0.0,0.0,37.0
HUNTSMAN PETROCHEMICAL LLC PORT NECHES FACILITY,PORT NECHES,JEFFERSON,TX,77651,29.972738,-93.94853,Chemicals,NO,1631.0,0.0,0.0,2546.0
ELANTAS PDG INC,SAINT LOUIS,ST LOUIS (CITY),MO,63147,38.67945,-90.20497,Chemicals,NO,700.7,0.0,0.0,4748.0
FRONT RANGE ENERGY,WINDSOR,WELD,CO,80550,40.455978,-104.857553,Chemicals,NO,0.0,0.0,0.0,74.0
TESORO REFINING & MARKETING CO LLC,ANACORTES,SKAGIT,WA,98221,48.489534,-122.564292,Petroleum,NO,0.0,880.0,0.0,880.0
THE DOW CHEMICAL CO - LOUISIANA OPERATIONS,PLAQUEMINE,IBERVILLE PARISH,LA,70764,30.320903,-91.239015,Chemicals,NO,461.0,0.0,0.0,1068.0
WILBUR ELLIS CO LLC RIO LINDA HUB,RIO LINDA,SACRAMENTO,CA,95673,38.686872,-121.481652,Chemicals,YES,0.0,0.0,0.0,0.0
BIG RIVER RESOURCES WEST BURLINGTON LLC,WEST BURLINGTON,DES MOINES,IA,52655,40.83081,-91.220681,Chemicals,NO,5905.52,0.0,0.0,6312.92
ALTA FUELS LLC - PUEBLO PLANT,PUEBLO,PUEBLO,CO,81007,38.34497,-104.65161,Petroleum Bulk Terminals,NO,87.0,0.0,0.0,87.0
PREMIER CHEMICAL TECHNOLOGIES LLC,LAFAYETTE,LAFAYETTE PARISH,LA,70508,30.167501,-91.994383,Chemical Wholesalers,NO,0.0,0.0,0.0,30.0
PREMCOR REFINING GROUP INC PORT ARTHUR,PORT ARTHUR,JEFFERSON,TX,77640,29.868333,-93.968333,Petroleum,NO,126.0,5.0,0.0,156.0
HAVILAND PRODUCTS CO,KALAMAZOO,KALAMAZOO,MI,49004,42.31864,-85.58389,Chemical Wholesalers,YES,0.0,0.0,0.0,0.0
CALUMET SHREVEPORT REFINING LLC,SHREVEPORT,CADDO PARISH,LA,71109,32.470833,-93.790833,Petroleum,NO,0.0,52660.5,0.0,52660.5
BRENNTAG MID-SOUTH INC,INDIANAPOLIS,MARION,IN,46226,39.814444,-86.007778,Chemical Wholesalers,NO,0.0,0.0,0.0,122.0
APAC-MISSISSIPPI INC MT. OLIVE ASPHALT PLANT,MOUNT OLIVE,COVINGTON,MS,39119,31.7513,-89.65884,Petroleum,YES,0.206,0.0,0.0,0.508
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,CARSON,LOS ANGELES,CA,90745,33.815889,-118.243953,Petroleum,NO,0.0,0.0,0.0,0.0
PHILLLIPS 66 CO BORGER REFINERY,BORGER,HUTCHINSON,TX,79007,35.703056,-101.36305,Petroleum,YES,121.87,75.092,0.0,423.112
GCP APPLIED TECHNOLOGIES INC,BEDFORD PARK,COOK,IL,60638,41.773446,-87.773904,Chemicals,YES,0.7,0.0,0.0,1.2
YOAKUM CRYOGENIC PLANT,YOAKUM,LAVACA,TX,77995,29.342972,-97.111254,Natural Gas Processing,NO,0.0,0.0,0.0,100.0
CHEVRON LOUISVILLE TERMINAL/LUBRICANTS BLEND PLANT,LOUISVILLE,JEFFERSON,KY,40211,38.227794,-85.83723,Petroleum,NO,2.0,0.0,0.0,2.0
SILVER EAGLE REFINING-EVANSTON,EVANSTON,UINTA,WY,82930,41.2616,-110.807,Petroleum,NO,0.143,0.0,0.0,0.143
ECO-SERVICES OPERATIONS,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,30.507912,-91.181783,Chemicals,NO,425.8,0.0,0.0,425.8
HUNT REFINING CO A CORP,TUSCALOOSA,TUSCALOOSA,AL,35401,33.2003,-87.607,Petroleum,YES,28.0,0.0,0.0,2378.0
MOBILE PAINT MANUFACTURING CO INC,THEODORE,MOBILE,AL,36582,30.554706,-88.153107,Chemicals,NO,0.0,0.0,0.0,0.0
HALDOR TOPSOE INC,PASADENA,HARRIS,TX,77507,29.61225,-95.05782,Chemicals,YES,245.2,29.0,0.0,334.1
ENTEGRIS INC.,CHESTER,DELAWARE,PA,19013,39.840652,-75.368238,Chemicals,NO,206.0,0.0,0.0,211.0
AMERICAN CHROME & CHEMICALS INC,CORPUS CHRISTI,NUECES,TX,78407,27.814167,-97.433333,Chemicals,NO,108.0,1040.0,0.0,1148.0
DEER PARK REFINING LP,DEER PARK,HARRIS,TX,77536,29.722222,-95.126944,Petroleum,YES,0.62,0.03,0.0,0.73
MEGGITT POLYMERS & COMPOSITES ROCKMART,ROCKMART,POLK,GA,30153,34.00291,-85.03638,Plastics and Rubber,NO,19848.0,0.0,0.0,84912.0
EOG RESOURCES INC SHINER HUB,GONZALES,GONZALES,TX,78629,29.369897,-97.270304,Natural Gas Processing,NO,750.0,0.0,0.0,1000.0
CF INDUSTRIES NITROGEN LLC-PORT NEAL NITROGEN COMPLEX,SERGEANT BLUFF,WOODBURY,IA,51054,42.328004,-96.363891,Chemicals,NO,899237.0,25042.0,0.0,1558809.0
PILOT INDUSTRIES OF TEXAS INC,HOUSTON,HARRIS,TX,77086,29.903405,-95.49584,Chemicals,YES,250.0,0.0,0.0,500.0
GS II INC. (DBA CERTAINTEED),WILMINGTON,LOS ANGELES,CA,90744,33.7775,-118.285277,Petroleum,YES,0.062,0.0,0.0,0.062
